session_id,customer_id,device,date_sk_start,duration_minutes
11000084730,176.0,mobile,,34.0
11000084731,,desktop,,50.0
11000084732,,desktop,,43.0
11000084733,,mobile,,35.0
11000084734,1422.0,mobile,,7.0
11000084735,1002.0,mobile,,36.0
11000084736,,mobile,,48.0
11000084737,,mobile,,33.0
11000084738,,mobile,,55.0
11000084739,,mobile,,28.0
11000084740,977.0,mobile,,42.0
11000084741,426.0,mobile,,31.0
11000084742,284.0,tablet,,7.0
11000084743,381.0,desktop,,46.0
11000084744,1173.0,desktop,,60.0
11000084745,793.0,mobile,,1.0
11000084746,1266.0,desktop,,57.0
11000084747,15.0,mobile,,18.0
11000084748,79.0,mobile,,56.0
11000084749,,mobile,,36.0
11000084750,296.0,mobile,,20.0
11000084751,621.0,mobile,,32.0
11000084752,210.0,desktop,,23.0
11000084753,614.0,desktop,,48.0
11000084754,365.0,mobile,,39.0
11000084755,1260.0,mobile,,23.0
11000084756,803.0,desktop,,42.0
11000084757,924.0,mobile,,26.0
11000084758,1490.0,mobile,,38.0
11000084759,1271.0,mobile,,53.0
11000084760,313.0,mobile,,14.0
11000084761,967.0,tablet,,43.0
11000084762,384.0,tablet,,58.0
11000084763,112.0,mobile,,14.0
11000084764,1306.0,mobile,,14.0
11000084765,697.0,mobile,,
11000084766,1385.0,mobile,,27.0
11000084767,606.0,desktop,,15.0
11000084768,1112.0,mobile,,42.0
11000084769,82.0,desktop,,42.0
11000084770,950.0,desktop,,26.0
11000084771,876.0,mobile,,11.0
11000084772,764.0,mobile,,7.0
11000084773,,mobile,,49.0
11000084774,,mobile,,53.0
11000084775,1116.0,desktop,,1.0
11000084776,302.0,mobile,,38.0
11000084777,490.0,mobile,,23.0
11000084778,,mobile,,39.0
11000084779,916.0,desktop,,7.0
11000084780,712.0,mobile,,9.0
11000084781,563.0,mobile,,24.0
11000084782,1321.0,mobile,,26.0
11000084783,901.0,tablet,,32.0
11000084784,,desktop,,42.0
11000084785,,mobile,,16.0
11000084786,1474.0,desktop,,45.0
11000084787,,mobile,,43.0
11000084788,,mobile,,48.0
11000084789,,mobile,,20.0
11000084790,344.0,mobile,,40.0
11000084791,,mobile,,4.0
11000084792,945.0,mobile,,14.0
11000084793,523.0,mobile,,14.0
11000084794,615.0,desktop,,47.0
11000084795,947.0,tablet,,29.0
11000084796,,mobile,,48.0
11000084797,387.0,mobile,,36.0
11000084798,647.0,desktop,,2.0
11000084799,774.0,desktop,,
11000084800,900.0,mobile,,22.0
11000084801,848.0,mobile,,
11000084802,181.0,mobile,,21.0
11000084803,1165.0,mobile,,29.0
11000084804,,mobile,,12.0
11000084805,790.0,mobile,,53.0
11000084806,839.0,mobile,,58.0
11000084807,,tablet,,5.0
11000084808,,mobile,,46.0
11000084809,,mobile,,30.0
11000084810,,mobile,,56.0
11000084811,87.0,mobile,,13.0
11000084812,,mobile,,55.0
11000084813,,tablet,,17.0
11000084814,132.0,mobile,,45.0
11000084815,900.0,mobile,,33.0
11000084816,1424.0,desktop,,10.0
11000084817,463.0,mobile,,48.0
11000084818,289.0,desktop,,44.0
11000084819,1494.0,mobile,,10.0
11000084820,1235.0,mobile,,60.0
11000084821,368.0,desktop,,
11000084822,363.0,desktop,,31.0
11000084823,,mobile,,54.0
11000084824,71.0,desktop,,20.0
11000084825,,mobile,,12.0
11000084826,,desktop,,41.0
11000084827,1328.0,desktop,,10.0
11000084828,161.0,mobile,,37.0
11000084829,32.0,desktop,,33.0
11000084830,1112.0,mobile,,27.0
11000084831,360.0,mobile,,50.0
11000084832,1428.0,desktop,,15.0
11000084833,49.0,desktop,,34.0
11000084834,181.0,mobile,,18.0
11000084835,,mobile,,56.0
11000084836,773.0,mobile,,56.0
11000084837,629.0,mobile,,42.0
11000084838,,mobile,,52.0
11000084839,1416.0,desktop,,4.0
11000084840,,mobile,,14.0
11000084841,,mobile,,54.0
11000084842,1337.0,mobile,,37.0
11000084843,,mobile,,53.0
11000084844,168.0,mobile,,42.0
11000084845,472.0,desktop,,50.0
11000084846,,mobile,,44.0
11000084847,1070.0,mobile,,18.0
11000084848,,mobile,,55.0
11000084849,,desktop,,23.0
11000084850,,mobile,,28.0
11000084851,,desktop,,36.0
11000084852,897.0,tablet,,14.0
11000084853,580.0,mobile,,5.0
11000084854,954.0,mobile,,26.0
11000084855,,mobile,,25.0
11000084856,677.0,mobile,,46.0
11000084857,1416.0,mobile,,48.0
11000084858,,tablet,,51.0
11000084859,1212.0,mobile,,59.0
11000084860,797.0,tablet,,56.0
11000084861,148.0,desktop,,13.0
11000084862,584.0,mobile,,
11000084863,50.0,tablet,,53.0
11000084864,717.0,desktop,,21.0
11000084865,343.0,mobile,,38.0
11000084866,730.0,mobile,,28.0
11000084867,537.0,desktop,,54.0
11000084868,895.0,mobile,,3.0
11000084869,553.0,mobile,,40.0
11000084870,,mobile,,49.0
11000084871,,mobile,,10.0
11000084872,154.0,desktop,,49.0
11000084873,440.0,mobile,,10.0
11000084874,1171.0,desktop,,42.0
11000084875,,tablet,,
11000084876,486.0,desktop,,14.0
11000084877,,desktop,,10.0
11000084878,,mobile,,11.0
11000084879,197.0,mobile,,38.0
11000084880,,mobile,,60.0
11000084881,1360.0,mobile,,57.0
11000084882,586.0,desktop,,8.0
11000084883,643.0,desktop,,18.0
11000084884,,mobile,,26.0
11000084885,,tablet,,37.0
11000084886,84.0,mobile,,49.0
11000084887,,tablet,,11.0
11000084888,,mobile,,46.0
11000084889,,desktop,,19.0
11000084890,1078.0,desktop,,55.0
11000084891,107.0,desktop,,6.0
11000084892,654.0,mobile,,51.0
11000084893,,mobile,,36.0
11000084894,377.0,mobile,,12.0
11000084895,,tablet,,4.0
11000084896,1308.0,desktop,,16.0
11000084897,1008.0,desktop,,8.0
11000084898,575.0,mobile,,
11000084899,,mobile,,48.0
11000084900,461.0,mobile,,39.0
11000084901,,desktop,,42.0
11000084902,,mobile,,60.0
11000084903,61.0,desktop,,33.0
11000084904,608.0,desktop,,25.0
11000084905,869.0,desktop,,46.0
11000084906,544.0,mobile,,34.0
11000084907,,desktop,,15.0
11000084908,1441.0,desktop,,34.0
11000084909,1293.0,mobile,,3.0
11000084910,,tablet,,45.0
11000084911,,desktop,,30.0
11000084912,,desktop,,60.0
11000084913,,desktop,,43.0
11000084914,1292.0,mobile,,43.0
11000084915,,mobile,,48.0
11000084916,71.0,mobile,,29.0
11000084917,,mobile,,5.0
11000084918,,mobile,,39.0
11000084919,435.0,desktop,,5.0
11000084920,,desktop,,60.0
11000084921,742.0,desktop,,21.0
11000084922,746.0,mobile,,
11000084923,404.0,desktop,,1.0
11000084924,,mobile,,2.0
11000084925,761.0,mobile,,37.0
11000084926,212.0,desktop,,9.0
11000084927,,tablet,,51.0
11000084928,52.0,desktop,,7.0
11000084929,82.0,desktop,,26.0
11000084930,1001.0,mobile,,59.0
11000084931,549.0,mobile,,1.0
11000084932,412.0,desktop,,30.0
11000084933,757.0,mobile,,45.0
11000084934,976.0,mobile,,8.0
11000084935,,desktop,,49.0
11000084936,999.0,mobile,,55.0
11000084937,454.0,mobile,,19.0
11000084938,,mobile,,3.0
11000084939,140.0,mobile,,47.0
11000084940,426.0,mobile,,28.0
11000084941,252.0,desktop,,9.0
11000084942,,desktop,,57.0
11000084943,,desktop,,47.0
11000084944,767.0,mobile,,30.0
11000084945,13.0,mobile,,54.0
11000084946,996.0,desktop,,35.0
11000084947,,mobile,,28.0
11000084948,,mobile,,9.0
11000084949,,mobile,,7.0
11000084950,,desktop,,27.0
11000084951,84.0,desktop,,24.0
11000084952,679.0,mobile,,45.0
11000084953,710.0,desktop,,51.0
11000084954,,mobile,,17.0
11000084955,822.0,mobile,,38.0
11000084956,525.0,desktop,,23.0
11000084957,,desktop,,19.0
11000084958,116.0,mobile,,56.0
11000084959,,mobile,,47.0
11000084960,,mobile,,37.0
11000084961,,desktop,,33.0
11000084962,1499.0,mobile,,10.0
11000084963,,mobile,,55.0
11000084964,61.0,desktop,,34.0
11000084965,1475.0,mobile,,40.0
11000084966,812.0,mobile,,11.0
11000084967,,mobile,,22.0
11000084968,772.0,desktop,,13.0
11000084969,,mobile,,55.0
11000084970,,desktop,,15.0
11000084971,500.0,mobile,,50.0
11000084972,519.0,mobile,,41.0
11000084973,,mobile,,26.0
11000084974,864.0,desktop,,
11000084975,,mobile,,30.0
11000084976,,mobile,,20.0
11000084977,,mobile,,23.0
11000084978,1233.0,desktop,,18.0
11000084979,795.0,mobile,,11.0
11000084980,1283.0,desktop,,39.0
11000084981,392.0,mobile,,57.0
11000084982,942.0,mobile,,44.0
11000084983,,mobile,,3.0
11000084984,113.0,mobile,,39.0
11000084985,,mobile,,30.0
11000084986,,mobile,,55.0
11000084987,238.0,mobile,,30.0
11000084988,1127.0,mobile,,31.0
11000084989,1367.0,mobile,,13.0
11000084990,,mobile,,54.0
11000084991,444.0,desktop,,32.0
11000084992,1152.0,desktop,,55.0
11000084993,,mobile,,
11000084994,1417.0,mobile,,58.0
11000084995,1088.0,mobile,,38.0
11000084996,1249.0,tablet,,18.0
11000084997,953.0,mobile,,3.0
11000084998,1320.0,desktop,,39.0
11000084999,,mobile,,60.0
11000085000,59.0,mobile,,43.0
11000085001,,mobile,,22.0
11000085002,1017.0,mobile,,27.0
11000085003,1474.0,desktop,,47.0
11000085004,,mobile,,41.0
11000085005,1073.0,mobile,,38.0
11000085006,194.0,mobile,,37.0
11000085007,,mobile,,58.0
11000085008,688.0,mobile,,12.0
11000085009,98.0,tablet,,22.0
11000085010,715.0,desktop,,41.0
11000085011,806.0,mobile,,
11000085012,,mobile,,53.0
11000085013,,mobile,,12.0
11000085014,1418.0,mobile,,57.0
11000085015,1121.0,desktop,,41.0
11000085016,907.0,mobile,,55.0
11000085017,,mobile,,28.0
11000085018,1100.0,mobile,,34.0
11000085019,,desktop,,16.0
11000085020,1449.0,desktop,,43.0
11000085021,1116.0,mobile,,37.0
11000085022,1351.0,mobile,,7.0
11000085023,98.0,mobile,,16.0
11000085024,,tablet,,26.0
11000085025,,desktop,,39.0
11000085026,,desktop,,40.0
11000085027,918.0,desktop,,54.0
11000085028,1316.0,mobile,,43.0
11000085029,,mobile,,16.0
11000085030,,mobile,,44.0
11000085031,821.0,desktop,,60.0
11000085032,422.0,desktop,,14.0
11000085033,204.0,mobile,,29.0
11000085034,290.0,mobile,,42.0
11000085035,,desktop,,39.0
11000085036,,mobile,,25.0
11000085037,763.0,mobile,,36.0
11000085038,1008.0,mobile,,22.0
11000085039,744.0,mobile,,56.0
11000085040,888.0,desktop,,
11000085041,217.0,mobile,,37.0
11000085042,489.0,desktop,,42.0
11000085043,100.0,mobile,,46.0
11000085044,,tablet,,1.0
11000085045,1110.0,mobile,,53.0
11000085046,,desktop,,35.0
11000085047,,mobile,,24.0
11000085048,1174.0,mobile,,31.0
11000085049,382.0,desktop,,10.0
11000085050,,mobile,,8.0
11000085051,983.0,mobile,,35.0
11000085052,,desktop,,29.0
11000085053,,tablet,,32.0
11000085054,,desktop,,53.0
11000085055,735.0,mobile,,5.0
11000085056,679.0,mobile,,45.0
11000085057,,mobile,,15.0
11000085058,,mobile,,57.0
11000085059,1381.0,desktop,,35.0
11000085060,981.0,mobile,,18.0
11000085061,,desktop,,39.0
11000085062,,mobile,,57.0
11000085063,,desktop,,32.0
11000085064,612.0,desktop,,29.0
11000085065,686.0,mobile,,60.0
11000085066,283.0,mobile,,35.0
11000085067,,mobile,,14.0
11000085068,,mobile,,23.0
11000085069,1051.0,mobile,,50.0
11000085070,787.0,desktop,,59.0
11000085071,154.0,mobile,,13.0
11000085072,,mobile,,12.0
11000085073,,desktop,,45.0
11000085074,51.0,mobile,,55.0
11000085075,,mobile,,58.0
11000085076,733.0,desktop,,16.0
11000085077,301.0,mobile,,36.0
11000085078,1462.0,mobile,,30.0
11000085079,553.0,mobile,,30.0
11000085080,382.0,desktop,,20.0
11000085081,,desktop,,33.0
11000085082,595.0,mobile,,57.0
11000085083,,mobile,,53.0
11000085084,653.0,mobile,,58.0
11000085085,,desktop,,10.0
11000085086,410.0,mobile,,17.0
11000085087,421.0,tablet,,57.0
11000085088,,mobile,,19.0
11000085089,1469.0,mobile,,20.0
11000085090,1254.0,mobile,,24.0
11000085091,,desktop,,37.0
11000085092,,desktop,,40.0
11000085093,1004.0,desktop,,33.0
11000085094,1197.0,mobile,,60.0
11000085095,,desktop,,47.0
11000085096,,tablet,,8.0
11000085097,,mobile,,31.0
11000085098,556.0,desktop,,10.0
11000085099,,mobile,,53.0
11000085100,,mobile,,56.0
11000085101,,mobile,,48.0
11000085102,,desktop,,30.0
11000085103,,desktop,,16.0
11000085104,77.0,desktop,,37.0
11000085105,846.0,mobile,,31.0
11000085106,,mobile,,14.0
11000085107,,desktop,,51.0
11000085108,1286.0,mobile,,6.0
11000085109,471.0,desktop,,42.0
11000085110,,mobile,,14.0
11000085111,,desktop,,13.0
11000085112,,desktop,,47.0
11000085113,1336.0,desktop,,55.0
11000085114,,desktop,,1.0
11000085115,937.0,mobile,,60.0
11000085116,,mobile,,23.0
11000085117,1222.0,tablet,,37.0
11000085118,,mobile,,19.0
11000085119,1189.0,desktop,,27.0
11000085120,1497.0,mobile,,24.0
11000085121,,desktop,,36.0
11000085122,1385.0,mobile,,1.0
11000085123,,mobile,,59.0
11000085124,,mobile,,10.0
11000085125,190.0,tablet,,2.0
11000085126,1199.0,mobile,,15.0
11000085127,235.0,mobile,,31.0
11000085128,1497.0,mobile,,41.0
11000085129,299.0,desktop,,35.0
11000085130,991.0,mobile,,22.0
11000085131,1385.0,desktop,,28.0
11000085132,118.0,mobile,,27.0
11000085133,1378.0,desktop,,45.0
11000085134,61.0,mobile,,
11000085135,,mobile,,29.0
11000085136,,mobile,,44.0
11000085137,,mobile,,36.0
11000085138,,desktop,,57.0
11000085139,1369.0,mobile,,56.0
11000085140,,mobile,,48.0
11000085141,1418.0,mobile,,36.0
11000085142,772.0,mobile,,48.0
11000085143,123.0,mobile,,3.0
11000085144,496.0,mobile,,3.0
11000085145,,mobile,,49.0
11000085146,1057.0,desktop,,37.0
11000085147,1353.0,mobile,,57.0
11000085148,,mobile,,
11000085149,825.0,mobile,,8.0
11000085150,937.0,mobile,,43.0
11000085151,313.0,mobile,,38.0
11000085152,1215.0,desktop,,59.0
11000085153,570.0,mobile,,32.0
11000085154,,mobile,,40.0
11000085155,733.0,mobile,,29.0
11000085156,352.0,mobile,,14.0
11000085157,1349.0,mobile,,34.0
11000085158,691.0,mobile,,16.0
11000085159,,mobile,,
11000085160,381.0,mobile,,49.0
11000085161,996.0,mobile,,14.0
11000085162,,mobile,,60.0
11000085163,350.0,mobile,,15.0
11000085164,1159.0,desktop,,58.0
11000085165,1059.0,mobile,,59.0
11000085166,696.0,desktop,,53.0
11000085167,190.0,mobile,,55.0
11000085168,217.0,desktop,,46.0
11000085169,122.0,mobile,,28.0
11000085170,230.0,mobile,,39.0
11000085171,1071.0,desktop,,47.0
11000085172,,mobile,,59.0
11000085173,1382.0,tablet,,1.0
11000085174,,mobile,,2.0
11000085175,1022.0,mobile,,39.0
11000085176,131.0,desktop,,39.0
11000085177,667.0,mobile,,15.0
11000085178,,desktop,,56.0
11000085179,,mobile,,36.0
11000085180,,mobile,,10.0
11000085181,976.0,tablet,,42.0
11000085182,104.0,tablet,,38.0
11000085183,1135.0,desktop,,44.0
11000085184,,mobile,,24.0
11000085185,1140.0,mobile,,12.0
11000085186,,mobile,,11.0
11000085187,422.0,mobile,,14.0
11000085188,290.0,mobile,,22.0
11000085189,,desktop,,30.0
11000085190,486.0,desktop,,1.0
11000085191,,desktop,,36.0
11000085192,53.0,mobile,,40.0
11000085193,1031.0,desktop,,17.0
11000085194,1227.0,mobile,,21.0
11000085195,1375.0,desktop,,46.0
11000085196,,desktop,,14.0
11000085197,1264.0,mobile,,6.0
11000085198,,desktop,,54.0
11000085199,,mobile,,31.0
11000085200,,mobile,,43.0
11000085201,,mobile,,
11000085202,,mobile,,26.0
11000085203,737.0,mobile,,27.0
11000085204,876.0,desktop,,
11000085205,1189.0,desktop,,23.0
11000085206,1388.0,desktop,,15.0
11000085207,1369.0,mobile,,44.0
11000085208,992.0,desktop,,10.0
11000085209,,desktop,,24.0
11000085210,,tablet,,56.0
11000085211,,mobile,,
11000085212,496.0,mobile,,5.0
11000085213,629.0,desktop,,29.0
11000085214,645.0,desktop,,10.0
11000085215,,mobile,,24.0
11000085216,838.0,mobile,,49.0
11000085217,301.0,mobile,,34.0
11000085218,265.0,desktop,,37.0
11000085219,61.0,desktop,,44.0
11000085220,1378.0,mobile,,53.0
11000085221,,desktop,,4.0
11000085222,,mobile,,
11000085223,327.0,mobile,,15.0
11000085224,914.0,mobile,,32.0
11000085225,,mobile,,46.0
11000085226,1428.0,mobile,,39.0
11000085227,81.0,mobile,,16.0
11000085228,,mobile,,46.0
11000085229,811.0,mobile,,13.0
11000085230,798.0,desktop,,8.0
11000085231,,mobile,,2.0
11000085232,,desktop,,
11000085233,566.0,mobile,,42.0
11000085234,1322.0,desktop,,23.0
11000085235,1150.0,mobile,,40.0
11000085236,1301.0,mobile,,2.0
11000085237,481.0,mobile,,37.0
11000085238,723.0,mobile,,57.0
11000085239,522.0,mobile,,46.0
11000085240,,mobile,,24.0
11000085241,600.0,mobile,,10.0
11000085242,122.0,mobile,,11.0
11000085243,655.0,mobile,,39.0
11000085244,519.0,mobile,,17.0
11000085245,972.0,mobile,,13.0
11000085246,688.0,mobile,,34.0
11000085247,,mobile,,47.0
11000085248,336.0,mobile,,3.0
11000085249,396.0,desktop,,25.0
11000085250,,tablet,,45.0
11000085251,200.0,mobile,,19.0
11000085252,833.0,mobile,,7.0
11000085253,569.0,mobile,,37.0
11000085254,129.0,desktop,,45.0
11000085255,24.0,mobile,,32.0
11000085256,,desktop,,40.0
11000085257,,mobile,,29.0
11000085258,875.0,mobile,,31.0
11000085259,1103.0,mobile,,8.0
11000085260,388.0,mobile,,45.0
11000085261,553.0,mobile,,52.0
11000085262,421.0,desktop,,43.0
11000085263,,desktop,,51.0
11000085264,1467.0,mobile,,22.0
11000085265,,mobile,,18.0
11000085266,177.0,desktop,,33.0
11000085267,953.0,mobile,,45.0
11000085268,234.0,mobile,,9.0
11000085269,,mobile,,15.0
11000085270,,desktop,,
11000085271,,desktop,,40.0
11000085272,,tablet,,37.0
11000085273,1173.0,desktop,,22.0
11000085274,,mobile,,44.0
11000085275,,mobile,,39.0
11000085276,,desktop,,28.0
11000085277,404.0,mobile,,39.0
11000085278,459.0,mobile,,21.0
11000085279,231.0,mobile,,34.0
11000085280,1253.0,mobile,,9.0
11000085281,508.0,mobile,,20.0
11000085282,,desktop,,11.0
11000085283,1202.0,mobile,,16.0
11000085284,918.0,desktop,,3.0
11000085285,,desktop,,37.0
11000085286,693.0,mobile,,8.0
11000085287,1251.0,mobile,,4.0
11000085288,,desktop,,46.0
11000085289,,mobile,,31.0
11000085290,,mobile,,33.0
11000085291,,mobile,,20.0
11000085292,1273.0,desktop,,9.0
11000085293,1122.0,mobile,,33.0
11000085294,84.0,mobile,,56.0
11000085295,1364.0,desktop,,23.0
11000085296,,mobile,,14.0
11000085297,,mobile,,34.0
11000085298,,mobile,,28.0
11000085299,452.0,desktop,,29.0
11000085300,,desktop,,16.0
11000085301,,mobile,,38.0
11000085302,702.0,mobile,,18.0
11000085303,,desktop,,25.0
11000085304,,mobile,,13.0
11000085305,,mobile,,34.0
11000085306,,mobile,,16.0
11000085307,631.0,desktop,,2.0
11000085308,,mobile,,42.0
11000085309,1454.0,desktop,,55.0
11000085310,573.0,mobile,,34.0
11000085311,166.0,mobile,,39.0
11000085312,396.0,mobile,,24.0
11000085313,,mobile,,17.0
11000085314,,mobile,,46.0
11000085315,,mobile,,22.0
11000085316,515.0,mobile,,21.0
11000085317,,mobile,,8.0
11000085318,709.0,mobile,,
11000085319,,mobile,,30.0
11000085320,,mobile,,34.0
11000085321,,desktop,,37.0
11000085322,,mobile,,35.0
11000085323,1490.0,mobile,,12.0
11000085324,521.0,desktop,,18.0
11000085325,744.0,mobile,,24.0
11000085326,510.0,mobile,,11.0
11000085327,1445.0,mobile,,23.0
11000085328,1469.0,mobile,,21.0
11000085329,772.0,desktop,,41.0
11000085330,430.0,mobile,,47.0
11000085331,,mobile,,34.0
11000085332,,mobile,,3.0
11000085333,,tablet,,6.0
11000085334,22.0,mobile,,50.0
11000085335,1324.0,mobile,,37.0
11000085336,,mobile,,26.0
11000085337,,mobile,,59.0
11000085338,589.0,desktop,,33.0
11000085339,637.0,desktop,,55.0
11000085340,468.0,mobile,,35.0
11000085341,657.0,mobile,,
11000085342,173.0,desktop,,37.0
11000085343,,desktop,,11.0
11000085344,,mobile,,60.0
11000085345,1220.0,mobile,,22.0
11000085346,221.0,desktop,,17.0
11000085347,846.0,mobile,,16.0
11000085348,182.0,mobile,,5.0
11000085349,156.0,mobile,,4.0
11000085350,,mobile,,6.0
11000085351,,mobile,,23.0
11000085352,,mobile,,22.0
11000085353,689.0,mobile,,33.0
11000085354,268.0,desktop,,44.0
11000085355,1004.0,desktop,,57.0
11000085356,,mobile,,48.0
11000085357,510.0,mobile,,40.0
11000085358,,mobile,,29.0
11000085359,1245.0,mobile,,33.0
11000085360,656.0,mobile,,10.0
11000085361,506.0,mobile,,53.0
11000085362,,mobile,,21.0
11000085363,1122.0,tablet,,30.0
11000085364,,mobile,,24.0
11000085365,,mobile,,41.0
11000085366,1268.0,mobile,,40.0
11000085367,584.0,mobile,,3.0
11000085368,316.0,desktop,,31.0
11000085369,723.0,desktop,,25.0
11000085370,,mobile,,14.0
11000085371,1432.0,desktop,,25.0
11000085372,,mobile,,28.0
11000085373,,mobile,,30.0
11000085374,,desktop,,48.0
11000085375,,desktop,,10.0
11000085376,264.0,mobile,,19.0
11000085377,,desktop,,39.0
11000085378,604.0,mobile,,
11000085379,128.0,desktop,,4.0
11000085380,270.0,desktop,,56.0
11000085381,,desktop,,54.0
11000085382,,mobile,,46.0
11000085383,719.0,mobile,,10.0
11000085384,1401.0,mobile,,3.0
11000085385,,mobile,,22.0
11000085386,738.0,mobile,,48.0
11000085387,,mobile,,33.0
11000085388,884.0,desktop,,16.0
11000085389,431.0,mobile,,47.0
11000085390,1461.0,mobile,,9.0
11000085391,,mobile,,34.0
11000085392,,mobile,,60.0
11000085393,733.0,mobile,,18.0
11000085394,,mobile,,37.0
11000085395,,mobile,,46.0
11000085396,729.0,mobile,,42.0
11000085397,,mobile,,25.0
11000085398,46.0,mobile,,49.0
11000085399,459.0,mobile,,56.0
11000085400,,mobile,,15.0
11000085401,353.0,mobile,,31.0
11000085402,,mobile,,44.0
11000085403,,mobile,,49.0
11000085404,1111.0,mobile,,50.0
11000085405,,desktop,,33.0
11000085406,989.0,mobile,,31.0
11000085407,574.0,mobile,,29.0
11000085408,786.0,mobile,,24.0
11000085409,794.0,mobile,,55.0
11000085410,,desktop,,15.0
11000085411,485.0,tablet,,9.0
11000085412,,desktop,,57.0
11000085413,1359.0,mobile,,50.0
11000085414,1245.0,mobile,,4.0
11000085415,708.0,desktop,,12.0
11000085416,,mobile,,35.0
11000085417,451.0,mobile,,1.0
11000085418,1093.0,tablet,,42.0
11000085419,,mobile,,51.0
11000085420,,mobile,,13.0
11000085421,85.0,desktop,,8.0
11000085422,1342.0,mobile,,38.0
11000085423,,mobile,,11.0
11000085424,1277.0,mobile,,13.0
11000085425,,desktop,,5.0
11000085426,,mobile,,9.0
11000085427,53.0,mobile,,16.0
11000085428,,mobile,,33.0
11000085429,739.0,desktop,,40.0
11000085430,326.0,mobile,,
11000085431,,mobile,,60.0
11000085432,,mobile,,59.0
11000085433,908.0,desktop,,59.0
11000085434,,mobile,,7.0
11000085435,1474.0,mobile,,59.0
11000085436,213.0,mobile,,25.0
11000085437,1415.0,mobile,,1.0
11000085438,,mobile,,57.0
11000085439,486.0,tablet,,56.0
11000085440,1069.0,desktop,,50.0
11000085441,1484.0,mobile,,50.0
11000085442,59.0,desktop,,22.0
11000085443,736.0,desktop,,54.0
11000085444,1059.0,desktop,,5.0
11000085445,931.0,desktop,,38.0
11000085446,139.0,mobile,,
11000085447,,mobile,,28.0
11000085448,1479.0,mobile,,40.0
11000085449,,desktop,,29.0
11000085450,353.0,desktop,,44.0
11000085451,1383.0,desktop,,52.0
11000085452,,mobile,,46.0
11000085453,266.0,desktop,,
11000085454,1169.0,mobile,,23.0
11000085455,965.0,mobile,,47.0
11000085456,158.0,mobile,,41.0
11000085457,8.0,mobile,,20.0
11000085458,,desktop,,22.0
11000085459,1194.0,mobile,,51.0
11000085460,,tablet,,46.0
11000085461,917.0,mobile,,3.0
11000085462,1137.0,mobile,,21.0
11000085463,1466.0,mobile,,33.0
11000085464,454.0,mobile,,44.0
11000085465,,tablet,,48.0
11000085466,,mobile,,40.0
11000085467,1166.0,mobile,,57.0
11000085468,129.0,desktop,,41.0
11000085469,,desktop,,48.0
11000085470,751.0,mobile,,
11000085471,424.0,desktop,,14.0
11000085472,72.0,desktop,,47.0
11000085473,116.0,mobile,,12.0
11000085474,,mobile,,26.0
11000085475,,mobile,,36.0
11000085476,514.0,mobile,,29.0
11000085477,,desktop,,29.0
11000085478,434.0,desktop,,54.0
11000085479,1393.0,desktop,,
11000085480,1417.0,mobile,,52.0
11000085481,,mobile,,46.0
11000085482,,desktop,,27.0
11000085483,906.0,mobile,,49.0
11000085484,572.0,mobile,,20.0
11000085485,,desktop,,5.0
11000085486,1145.0,mobile,,6.0
11000085487,134.0,mobile,,5.0
11000085488,545.0,desktop,,58.0
11000085489,653.0,tablet,,21.0
11000085490,,mobile,,57.0
11000085491,,mobile,,34.0
11000085492,,mobile,,26.0
11000085493,1156.0,mobile,,14.0
11000085494,1072.0,desktop,,53.0
11000085495,43.0,mobile,,60.0
11000085496,1110.0,desktop,,48.0
11000085497,,mobile,,18.0
11000085498,1123.0,desktop,,43.0
11000085499,,mobile,,22.0
11000085500,,desktop,,17.0
11000085501,150.0,mobile,,47.0
11000085502,,desktop,,28.0
11000085503,,mobile,,48.0
11000085504,244.0,mobile,,19.0
11000085505,784.0,mobile,,37.0
11000085506,,mobile,,
11000085507,59.0,mobile,,18.0
11000085508,828.0,mobile,,42.0
11000085509,1103.0,mobile,,16.0
11000085510,28.0,mobile,,49.0
11000085511,681.0,mobile,,44.0
11000085512,1054.0,mobile,,56.0
11000085513,,mobile,,14.0
11000085514,1475.0,mobile,,35.0
11000085515,1467.0,desktop,,7.0
11000085516,804.0,mobile,,51.0
11000085517,1057.0,mobile,,15.0
11000085518,,mobile,,1.0
11000085519,105.0,mobile,,
11000085520,764.0,desktop,,5.0
11000085521,549.0,mobile,,45.0
11000085522,1285.0,mobile,,8.0
11000085523,,mobile,,7.0
11000085524,193.0,mobile,,2.0
11000085525,811.0,mobile,,23.0
11000085526,185.0,mobile,,46.0
11000085527,,mobile,,33.0
11000085528,233.0,mobile,,16.0
11000085529,1127.0,desktop,,39.0
11000085530,,mobile,,57.0
11000085531,67.0,desktop,,24.0
11000085532,132.0,mobile,,32.0
11000085533,1454.0,mobile,,33.0
11000085534,,tablet,,21.0
11000085535,1130.0,mobile,,41.0
11000085536,1293.0,mobile,,55.0
11000085537,507.0,tablet,,60.0
11000085538,,mobile,,20.0
11000085539,1421.0,tablet,,32.0
11000085540,249.0,mobile,,24.0
11000085541,,desktop,,51.0
11000085542,1362.0,desktop,,
11000085543,,desktop,,9.0
11000085544,241.0,mobile,,15.0
11000085545,864.0,desktop,,
11000085546,609.0,mobile,,39.0
11000085547,,mobile,,40.0
11000085548,977.0,mobile,,39.0
11000085549,1401.0,tablet,,39.0
11000085550,,mobile,,49.0
11000085551,,desktop,,22.0
11000085552,1162.0,mobile,,47.0
