order_id,date_sk,customer_sk,channel_sk,store_sk,status,total_amount,tax_amount
1000009324,10818,1052,2,2.0,FULFILLED,29040.0,5040.0
1000009325,2372,615,2,3.0,FULFILLED,88209.0,15309.0
1000009326,4091,1152,2,2.0,FULFILLED,37352.7,6482.7
1000009327,6557,781,2,2.0,PAID,34485.0,5985.0
1000009328,1251,298,1,,FULFILLED,15429.6,2469.6
1000009329,1734,1011,1,,FULFILLED,43888.8,7408.8
1000009330,4962,688,2,3.0,PAID,68970.0,11970.0
1000009331,5619,526,1,,PAID,27036.0,4536.0
1000009332,2387,730,1,,FULFILLED,47664.0,8064.0
1000009333,10255,908,1,,PAID,15383.7,2513.7
1000009334,3408,1302,1,,CREATED,71583.6,12423.6
1000009335,5567,510,2,4.0,REFUNDED,35283.6,6123.6
1000009336,2505,971,2,3.0,FULFILLED,115434.0,20034.0
1000009337,2182,480,1,,FULFILLED,60795.0,10395.0
1000009338,3275,304,2,4.0,PAID,56410.2,9790.2
1000009339,9600,444,1,,CANCELLED,53227.5,8977.5
1000009340,2467,1067,1,,CANCELLED,21165.0,3465.0
1000009341,2230,708,1,,FULFILLED,48090.0,8190.0
1000009342,2943,262,2,2.0,FULFILLED,43560.0,7560.0
1000009343,100,114,2,4.0,FULFILLED,18676.35,3241.35
1000009344,8930,573,2,1.0,FULFILLED,52272.0,9072.0
1000009345,11779,423,2,2.0,CANCELLED,29040.0,5040.0
1000009346,9163,1246,1,,FULFILLED,16201.5,2551.5
1000009347,3435,375,2,1.0,FULFILLED,101385.9,17595.9
1000009348,4080,378,1,,FULFILLED,26813.28,4445.28
1000009349,11595,1025,2,1.0,FULFILLED,36209.25,6284.25
1000009350,10612,1466,1,,FULFILLED,89709.0,15309.0
1000009351,5506,1353,1,,FULFILLED,40104.0,6804.0
1000009352,1490,956,2,4.0,FULFILLED,14229.6,2469.6
1000009353,10195,191,2,4.0,FULFILLED,42144.3,7314.3
1000009354,2614,1085,2,2.0,FULFILLED,47916.0,8316.0
1000009355,9911,979,2,1.0,FULFILLED,58697.1,10187.1
1000009356,6366,1463,1,,FULFILLED,27036.0,4536.0
1000009357,9918,423,1,,FULFILLED,19350.0,3150.0
1000009358,1471,770,1,,FULFILLED,70760.4,12020.4
1000009359,6185,905,1,,FULFILLED,76084.8,13204.8
1000009360,4583,498,1,,FULFILLED,13914.6,2154.6
1000009361,10551,105,1,,FULFILLED,14994.0,2394.0
1000009362,10419,530,1,,FULFILLED,14621.4,2381.4
1000009363,2656,537,2,4.0,PAID,19057.5,3307.5
1000009364,6635,1199,2,2.0,FULFILLED,39204.0,6804.0
1000009365,3863,1347,2,3.0,FULFILLED,45692.62,7930.12
1000009366,6013,173,1,,PAID,31082.16,5186.16
1000009367,2498,1026,2,4.0,FULFILLED,79914.45,13869.45
1000009368,1707,850,2,4.0,PAID,53361.0,9261.0
1000009369,3912,736,1,,FULFILLED,40404.0,6804.0
1000009370,162,1339,2,3.0,CREATED,76774.5,13324.5
1000009371,6078,573,1,,PAID,42882.0,7182.0
1000009372,8119,1409,2,1.0,FULFILLED,34303.5,5953.5
1000009373,8827,363,1,,REFUNDED,43588.8,7408.8
1000009374,4518,33,2,4.0,FULFILLED,88209.0,15309.0
1000009375,5001,1433,2,4.0,CANCELLED,49005.0,8505.0
1000009376,5797,873,2,2.0,FULFILLED,63525.0,11025.0
1000009377,5917,270,1,,FULFILLED,65723.25,11198.25
1000009378,6227,1328,1,,REFUNDED,76447.8,13267.8
1000009379,5123,730,2,3.0,PAID,54313.88,9426.38
1000009380,11269,116,2,3.0,FULFILLED,13794.0,2394.0
1000009381,10248,1485,1,,FULFILLED,14994.0,2394.0
1000009382,7029,1405,2,3.0,CREATED,27588.0,4788.0
1000009383,809,652,1,,REFUNDED,40404.0,6804.0
1000009384,4616,979,1,,FULFILLED,79535.4,13595.4
1000009385,9118,275,1,,FULFILLED,52927.5,8977.5
1000009386,10290,1131,2,3.0,FULFILLED,14520.0,2520.0
1000009387,10401,1108,1,,FULFILLED,43888.8,7408.8
1000009388,2568,1176,1,,PAID,55350.0,9450.0
1000009389,1041,1435,1,,FULFILLED,111307.5,19057.5
1000009390,5710,872,1,,FULFILLED,50205.0,8505.0
1000009391,8174,1098,1,,FULFILLED,35685.0,5985.0
1000009392,23,287,1,,FULFILLED,81594.9,14004.9
1000009393,11457,1496,2,1.0,FULFILLED,41382.0,7182.0
1000009394,7675,712,2,3.0,FULFILLED,32016.6,5556.6
1000009395,4399,607,2,2.0,FULFILLED,86248.8,14968.8
1000009396,4658,25,1,,FULFILLED,83964.0,14364.0
1000009397,1664,571,2,2.0,FULFILLED,43560.0,7560.0
1000009398,11196,1444,2,4.0,PAID,38115.0,6615.0
1000009399,7214,461,1,,FULFILLED,14568.0,2268.0
1000009400,8464,1346,1,,PAID,33870.0,5670.0
1000009401,10701,226,2,3.0,FULFILLED,43378.5,7528.5
1000009402,11827,931,1,,FULFILLED,17242.5,2992.5
1000009403,9991,523,1,,FULFILLED,75358.8,13078.8
1000009404,347,330,1,,REFUNDED,32307.0,5607.0
1000009405,6999,261,1,,FULFILLED,42064.2,7144.2
1000009406,755,325,2,4.0,FULFILLED,49005.0,8505.0
1000009407,1166,751,2,1.0,FULFILLED,51487.92,8935.92
1000009408,9871,1156,2,1.0,CREATED,83635.2,14515.2
1000009409,8155,393,2,3.0,FULFILLED,65107.68,11299.68
1000009410,9867,3,1,,FULFILLED,38833.5,6583.5
1000009411,7888,801,2,4.0,FULFILLED,13068.0,2268.0
1000009412,3293,85,1,,CANCELLED,37500.0,6300.0
1000009413,7945,808,1,,FULFILLED,15983.7,2513.7
1000009414,5138,251,2,3.0,FULFILLED,32905.95,5710.95
1000009415,9158,233,2,2.0,FULFILLED,49803.6,8643.6
1000009416,10667,937,1,,FULFILLED,59280.0,10080.0
1000009417,9422,1094,1,,PAID,14994.0,2394.0
1000009418,11904,47,1,,PAID,72048.0,12348.0
1000009419,7719,667,1,,FULFILLED,18142.5,2992.5
1000009420,8506,827,1,,FULFILLED,107159.7,18389.7
1000009421,1515,143,1,,PAID,44351.1,7541.1
1000009422,7189,797,1,,PAID,18442.5,2992.5
1000009423,7417,85,2,2.0,FULFILLED,14229.6,2469.6
1000009424,1560,183,1,,CREATED,16552.56,2716.56
1000009425,4029,980,2,3.0,PAID,55902.0,9702.0
1000009426,10159,576,2,3.0,CANCELLED,43124.4,7484.4
1000009427,8707,1319,1,,FULFILLED,40104.0,6804.0
1000009428,11718,474,2,1.0,FULFILLED,61238.1,10628.1
1000009429,7756,809,1,,FULFILLED,30540.0,5040.0
1000009430,7412,528,1,,FULFILLED,49905.0,8505.0
1000009431,10109,1268,1,,FULFILLED,96187.5,16537.5
1000009432,6215,1028,1,,FULFILLED,90798.0,15498.0
1000009433,2183,1223,2,3.0,FULFILLED,38115.0,6615.0
1000009434,11268,138,1,,PAID,18442.5,2992.5
1000009435,7392,634,2,1.0,FULFILLED,17151.75,2976.75
1000009436,5185,1461,2,4.0,FULFILLED,51455.25,8930.25
1000009437,6641,621,2,4.0,FULFILLED,47516.7,8246.7
1000009438,9317,375,1,,FULFILLED,53227.5,8977.5
1000009439,8544,147,1,,FULFILLED,70470.0,11970.0
1000009440,11433,305,1,,PAID,27336.0,4536.0
1000009441,414,562,1,,CANCELLED,54624.0,9324.0
1000009442,5072,1484,2,2.0,PAID,13068.0,2268.0
1000009443,7146,1022,1,,FULFILLED,15729.6,2469.6
1000009444,513,1082,2,4.0,FULFILLED,18966.75,3291.75
1000009445,718,1475,1,,FULFILLED,69289.2,11869.2
1000009446,5775,670,1,,FULFILLED,73800.0,12600.0
1000009447,9429,836,2,1.0,FULFILLED,27355.68,4747.68
1000009448,636,1344,1,,PAID,14694.0,2394.0
1000009449,6343,524,2,2.0,FULFILLED,28459.2,4939.2
1000009450,8332,1207,2,4.0,FULFILLED,27588.0,4788.0
1000009451,4613,985,2,4.0,FULFILLED,42688.8,7408.8
1000009452,7480,90,2,1.0,FULFILLED,14520.0,2520.0
1000009453,808,1200,1,,CANCELLED,55350.0,9450.0
1000009454,6568,1376,1,,FULFILLED,15420.0,2520.0
1000009455,10648,752,1,,FULFILLED,33570.0,5670.0
1000009456,7233,1084,2,3.0,FULFILLED,48024.9,8334.9
1000009457,6917,439,1,,FULFILLED,27036.0,4536.0
1000009458,10062,1228,1,,FULFILLED,39615.0,6615.0
1000009459,4355,1289,1,,PAID,16008.3,2778.3
1000009460,2027,523,2,4.0,FULFILLED,38115.0,6615.0
1000009461,8086,1377,2,1.0,FULFILLED,40656.0,7056.0
1000009462,9501,184,2,3.0,CANCELLED,36300.0,6300.0
1000009463,9440,1168,2,1.0,FULFILLED,17787.0,3087.0
1000009464,3120,1332,2,1.0,FULFILLED,31762.5,5512.5
1000009465,2711,254,2,1.0,PAID,27515.4,4775.4
1000009466,4946,826,1,,FULFILLED,42582.0,7182.0
1000009467,9783,166,2,2.0,PAID,112893.0,19593.0
1000009468,2851,397,1,,FULFILLED,101932.5,17482.5
1000009469,3876,152,1,,PAID,92104.8,15724.8
1000009470,1648,1374,2,3.0,FULFILLED,36300.0,6300.0
1000009471,11593,521,2,3.0,FULFILLED,24829.2,4309.2
1000009472,8910,1117,1,,REFUNDED,51727.5,8977.5
1000009473,7925,849,2,4.0,FULFILLED,26136.0,4536.0
1000009474,11481,1182,1,,FULFILLED,16446.0,2646.0
1000009475,7239,121,2,4.0,PAID,15246.0,2646.0
1000009476,9103,71,1,,FULFILLED,44460.0,7560.0
1000009477,4839,841,2,2.0,FULFILLED,43560.0,7560.0
1000009478,1458,1224,1,,FULFILLED,53361.0,9261.0
1000009479,8362,719,1,,FULFILLED,15574.8,2494.8
1000009480,11401,663,2,2.0,PAID,36209.25,6284.25
1000009481,144,351,2,4.0,CANCELLED,87773.4,15233.4
1000009482,10802,856,1,,FULFILLED,14694.0,2394.0
1000009483,8080,158,1,,FULFILLED,35685.0,5985.0
1000009484,11367,321,1,,FULFILLED,17235.0,2835.0
1000009485,5821,1033,1,,FULFILLED,45723.24,7779.24
1000009486,4183,570,2,3.0,FULFILLED,54450.0,9450.0
1000009487,259,1496,2,2.0,FULFILLED,14520.0,2520.0
1000009488,10223,1464,2,1.0,FULFILLED,49005.0,8505.0
1000009489,415,300,2,2.0,FULFILLED,27588.0,4788.0
1000009490,9640,238,2,4.0,FULFILLED,35574.0,6174.0
1000009491,8278,659,1,,FULFILLED,15841.08,2593.08
1000009492,4544,1170,2,4.0,PAID,14374.8,2494.8
1000009493,260,874,2,4.0,FULFILLED,57172.5,9922.5
1000009494,6080,1202,2,3.0,PAID,43560.0,7560.0
1000009495,1701,12,2,2.0,CANCELLED,18150.0,3150.0
1000009496,8746,220,2,4.0,FULFILLED,41164.2,7144.2
1000009497,2069,535,1,,PAID,16673.4,2633.4
1000009498,4650,1224,2,1.0,FULFILLED,41382.0,7182.0
1000009499,11232,391,1,,PAID,35685.0,5985.0
1000009500,4890,22,1,,FULFILLED,30540.0,5040.0
1000009501,5857,679,1,,FULFILLED,60732.0,10332.0
1000009502,5765,906,1,,FULFILLED,45723.24,7779.24
1000009503,1384,705,1,,FULFILLED,15841.08,2593.08
1000009504,4473,281,2,3.0,FULFILLED,34485.0,5985.0
1000009505,8391,672,1,,FULFILLED,49905.0,8505.0
1000009506,11390,1239,1,,PAID,28788.0,4788.0
1000009507,10689,1058,2,1.0,PAID,13721.4,2381.4
1000009508,2923,371,1,,FULFILLED,53361.0,9261.0
1000009509,2119,1297,1,,FULFILLED,29959.2,4939.2
1000009510,6167,528,2,3.0,FULFILLED,48642.0,8442.0
1000009511,6675,1432,1,,FULFILLED,54261.0,9261.0
1000009512,10266,1293,2,2.0,FULFILLED,39204.0,6804.0
1000009513,5790,985,1,,PAID,51657.0,8757.0
1000009514,561,478,1,,FULFILLED,27636.0,4536.0
1000009515,107,752,1,,PAID,42282.0,7182.0
1000009516,10964,892,1,,CREATED,58980.0,10080.0
1000009517,5228,1308,1,,FULFILLED,37500.0,6300.0
1000009518,9013,59,2,3.0,FULFILLED,53724.0,9324.0
1000009519,1162,643,1,,REFUNDED,35806.08,6058.08
1000009520,10473,994,1,,FULFILLED,37200.0,6300.0
1000009521,1604,165,2,1.0,FULFILLED,16335.0,2835.0
1000009522,10977,1275,1,,PAID,32536.5,5386.5
1000009523,11707,987,1,,FULFILLED,34170.0,5670.0
1000009524,4030,117,1,,FULFILLED,36300.0,6300.0
1000009525,2643,1315,2,3.0,PAID,44104.5,7654.5
1000009526,8633,517,1,,FULFILLED,122079.0,20979.0
1000009527,2687,1256,2,3.0,FULFILLED,19565.7,3395.7
1000009528,8248,486,2,1.0,PAID,31036.5,5386.5
1000009529,7014,1132,1,,CANCELLED,46323.24,7779.24
1000009530,9221,139,2,1.0,CREATED,41382.0,7182.0
1000009531,11255,1330,1,,PAID,52627.5,8977.5
1000009532,11537,1495,1,,FULFILLED,78347.1,13337.1
1000009533,10885,825,1,,FULFILLED,47020.2,7900.2
1000009534,4978,538,2,1.0,CANCELLED,32670.0,5670.0
1000009535,1753,264,2,1.0,FULFILLED,12414.6,2154.6
1000009536,11035,216,1,,FULFILLED,54561.0,9261.0
1000009537,1544,314,1,,CANCELLED,32670.0,5670.0
1000009538,4429,552,2,3.0,FULFILLED,45520.2,7900.2
1000009539,5042,1111,1,,PAID,35685.0,5985.0
1000009540,6706,11,1,,FULFILLED,37074.0,6174.0
1000009541,7203,857,2,1.0,PAID,54313.88,9426.38
1000009542,10443,359,1,,FULFILLED,71176.8,12196.8
1000009543,1871,1207,2,3.0,FULFILLED,18150.0,3150.0
1000009544,2938,1341,1,,PAID,108756.9,18666.9
1000009545,3756,1297,1,,CANCELLED,36474.0,6174.0
1000009546,10381,1343,1,,FULFILLED,73209.6,12549.6
1000009547,8515,1391,1,,FULFILLED,18987.0,3087.0
1000009548,4780,1491,2,4.0,REFUNDED,32670.0,5670.0
1000009549,308,1173,1,,FULFILLED,44188.8,7408.8
1000009550,372,299,1,,FULFILLED,25022.4,4082.4
1000009551,6930,561,1,,FULFILLED,95289.6,16329.6
1000009552,3626,786,1,,FULFILLED,13968.0,2268.0
1000009553,10387,1,1,,FULFILLED,15901.5,2551.5
1000009554,10497,712,1,,FULFILLED,19604.62,3142.12
1000009555,8154,1172,1,,FULFILLED,36774.0,6174.0
1000009556,9191,687,2,1.0,FULFILLED,34303.5,5953.5
1000009557,85,162,1,,CREATED,50505.0,8505.0
1000009558,10649,493,1,,PAID,40104.0,6804.0
1000009559,6445,1118,2,3.0,FULFILLED,65521.5,11371.5
1000009560,3816,795,1,,CANCELLED,44460.0,7560.0
1000009561,6666,1074,1,,FULFILLED,55350.0,9450.0
1000009562,5841,476,1,,PAID,41130.0,6930.0
1000009563,5029,1450,2,3.0,CANCELLED,15652.56,2716.56
1000009564,7373,104,1,,PAID,69807.0,11907.0
1000009565,4099,284,1,,FULFILLED,42582.0,7182.0
1000009566,11948,1322,1,,FULFILLED,45060.0,7560.0
1000009567,2857,445,2,4.0,CREATED,42688.8,7408.8
1000009568,2849,1380,1,,CANCELLED,46957.68,8149.68
1000009569,6082,750,1,,PAID,46938.0,7938.0
1000009570,11887,241,1,,FULFILLED,33359.7,5789.7
1000009571,11850,513,2,1.0,FULFILLED,28967.4,5027.4
1000009572,1731,1425,1,,FULFILLED,88320.0,15120.0
1000009573,10245,1107,1,,CANCELLED,59761.5,10111.5
1000009574,3964,423,1,,FULFILLED,47146.2,8026.2
1000009575,4621,1465,2,1.0,FULFILLED,66792.0,11592.0
1000009576,10393,674,2,1.0,FULFILLED,47916.0,8316.0
1000009577,10101,128,2,3.0,FULFILLED,28459.2,4939.2
1000009578,1866,78,1,,FULFILLED,33870.0,5670.0
1000009579,3434,216,1,,FULFILLED,50205.0,8505.0
1000009580,10859,666,1,,FULFILLED,53161.35,9226.35
1000009581,3509,842,1,,FULFILLED,13968.0,2268.0
1000009582,8726,1154,2,1.0,FULFILLED,23522.4,4082.4
1000009583,276,548,2,2.0,FULFILLED,61746.3,10716.3
1000009584,2310,1287,1,,FULFILLED,36837.0,6237.0
1000009585,1547,1322,1,,FULFILLED,46023.24,7779.24
1000009586,4284,487,2,4.0,FULFILLED,39204.0,6804.0
1000009587,1942,1003,1,,FULFILLED,42282.0,7182.0
1000009588,10810,445,1,,FULFILLED,29940.0,5040.0
1000009589,2276,402,1,,FULFILLED,87148.8,14968.8
1000009590,2899,925,2,2.0,FULFILLED,29040.0,5040.0
1000009591,10463,1308,2,4.0,FULFILLED,51618.6,8958.6
1000009592,10337,995,2,2.0,FULFILLED,17242.5,2992.5
1000009593,10610,539,2,4.0,FULFILLED,41382.0,7182.0
1000009594,11213,1340,1,,FULFILLED,42582.0,7182.0
1000009595,7511,1072,1,,CANCELLED,45926.52,7814.52
1000009596,1821,942,2,3.0,FULFILLED,51727.5,8977.5
1000009597,1045,1270,1,,CANCELLED,41737.5,7087.5
1000009598,6934,929,1,,FULFILLED,44324.4,7484.4
1000009599,8101,1487,2,1.0,PAID,45520.2,7900.2
1000009600,1449,437,2,1.0,PAID,48024.9,8334.9
1000009601,6616,554,1,,FULFILLED,24422.4,4082.4
1000009602,42,948,1,,FULFILLED,19350.0,3150.0
1000009603,3675,397,1,,FULFILLED,51226.56,8890.56
1000009604,1913,988,2,4.0,PAID,23522.4,4082.4
1000009605,10177,1216,1,,FULFILLED,35985.0,5985.0
1000009606,11857,503,2,3.0,FULFILLED,18676.35,3241.35
1000009607,2020,687,1,,FULFILLED,73727.4,12587.4
1000009608,2698,1278,1,,PAID,81510.12,13938.12
1000009609,4206,114,2,2.0,PAID,13068.0,2268.0
1000009610,4481,1315,2,3.0,PAID,51727.5,8977.5
1000009611,3593,436,1,,PAID,54488.4,9248.4
1000009612,53,54,1,,CANCELLED,63026.16,10730.16
1000009613,9926,887,1,,FULFILLED,58372.5,9922.5
1000009614,11254,852,2,1.0,FULFILLED,35574.0,6174.0
1000009615,2785,176,1,,CREATED,50505.0,8505.0
1000009616,6794,996,2,1.0,FULFILLED,109480.8,19000.8
1000009617,4871,942,1,,PAID,47454.75,8079.75
1000009618,3505,909,2,1.0,CANCELLED,80449.88,13962.38
1000009619,9259,610,1,,PAID,16008.3,2778.3
1000009620,9964,79,2,2.0,FULFILLED,79315.5,13765.5
1000009621,5240,1003,1,,FULFILLED,57800.25,9875.25
1000009622,8276,1140,2,1.0,CANCELLED,35574.0,6174.0
1000009623,37,887,1,,PAID,37933.5,6583.5
1000009624,8739,396,2,1.0,FULFILLED,27442.8,4762.8
1000009625,5363,1193,1,,PAID,99645.6,17085.6
1000009626,11583,1010,1,,FULFILLED,49116.0,8316.0
1000009627,1248,327,1,,PAID,30540.0,5040.0
1000009628,3589,368,2,2.0,PAID,15652.56,2716.56
1000009629,3765,961,2,2.0,PAID,42688.8,7408.8
1000009630,7378,52,1,,FULFILLED,102504.75,17529.75
1000009631,6587,1300,2,2.0,PAID,56900.25,9875.25
1000009632,5530,1079,1,,FULFILLED,27636.0,4536.0
1000009633,1491,1168,2,1.0,FULFILLED,56029.05,9724.05
1000009634,10220,1254,1,,FULFILLED,55350.0,9450.0
1000009635,1531,277,1,,CREATED,29940.0,5040.0
1000009636,11112,1252,2,2.0,PAID,35574.0,6174.0
1000009637,1494,999,1,,PAID,16020.0,2520.0
1000009638,10780,907,1,,FULFILLED,50205.0,8505.0
1000009639,6782,812,1,,PAID,37200.0,6300.0
1000009640,6738,240,1,,FULFILLED,43888.8,7408.8
1000009641,986,1146,1,,FULFILLED,55213.88,9426.38
1000009642,9041,1009,1,,FULFILLED,16073.4,2633.4
1000009643,7358,1059,2,3.0,FULFILLED,116849.7,20279.7
1000009644,1810,1176,2,1.0,FULFILLED,66392.7,11522.7
1000009645,3503,637,1,,FULFILLED,45060.0,7560.0
1000009646,2605,1455,1,,CANCELLED,52927.5,8977.5
1000009647,2120,696,1,,PAID,17787.0,3087.0
1000009648,8090,224,1,,FULFILLED,21065.7,3395.7
1000009649,8232,1494,1,,FULFILLED,45186.0,7686.0
1000009650,11541,1022,1,,PAID,27074.64,4490.64
1000009651,10708,1463,1,,FULFILLED,50994.0,8694.0
1000009652,5921,714,1,,FULFILLED,52927.5,8977.5
1000009653,6636,714,1,,FULFILLED,19350.0,3150.0
1000009654,11829,1458,2,2.0,FULFILLED,25613.28,4445.28
1000009655,8050,239,2,2.0,PAID,65957.1,11447.1
1000009656,11913,525,1,,REFUNDED,55650.0,9450.0
1000009657,2592,647,1,,PAID,39433.5,6583.5
1000009658,7807,195,1,,FULFILLED,50368.35,8533.35
1000009659,3442,558,2,4.0,FULFILLED,36300.0,6300.0
1000009660,10044,1248,2,2.0,PAID,40075.2,6955.2
1000009661,6381,409,1,,FULFILLED,43588.8,7408.8
1000009662,9538,973,1,,CANCELLED,29867.4,5027.4
1000009663,2466,642,1,,REFUNDED,31846.8,5266.8
1000009664,5892,533,1,,FULFILLED,28488.0,4788.0
1000009665,11122,591,1,,FULFILLED,30240.0,5040.0
1000009666,3008,919,1,,FULFILLED,79525.8,13645.8
1000009667,3350,578,1,,PAID,26136.0,4536.0
1000009668,6244,1238,2,3.0,FULFILLED,36300.0,6300.0
1000009669,6798,614,1,,PAID,97985.4,16745.4
1000009670,4916,142,2,1.0,PAID,72570.96,12594.96
1000009671,9202,1046,2,4.0,FULFILLED,17787.0,3087.0
1000009672,3886,127,1,,FULFILLED,50094.0,8694.0
1000009673,4511,1372,1,,FULFILLED,14694.0,2394.0
1000009674,10679,238,1,,FULFILLED,14268.0,2268.0
1000009675,10082,1389,2,4.0,FULFILLED,17242.5,2992.5
1000009676,1694,118,1,,CANCELLED,45723.24,7779.24
1000009677,7311,1047,2,3.0,CANCELLED,68970.0,11970.0
1000009678,3788,565,1,,FULFILLED,19287.0,3087.0
1000009679,8989,499,1,,REFUNDED,33870.0,5670.0
1000009680,3595,252,1,,FULFILLED,78519.0,13419.0
1000009681,10813,1272,1,,FULFILLED,42582.0,7182.0
1000009682,5293,1402,2,3.0,FULFILLED,42688.8,7408.8
1000009683,6631,410,2,4.0,FULFILLED,45520.2,7900.2
1000009684,2347,165,1,,FULFILLED,88020.0,15120.0
1000009685,2260,1065,2,4.0,FULFILLED,38419.92,6667.92
1000009686,3235,1296,2,2.0,FULFILLED,34485.0,5985.0
1000009687,7187,855,1,,FULFILLED,115264.2,19744.2
1000009688,3808,1238,1,,PAID,18987.0,3087.0
1000009689,10595,912,1,,CANCELLED,93109.5,16159.5
1000009690,6624,1104,2,4.0,FULFILLED,26136.0,4536.0
1000009691,7903,659,1,,FULFILLED,55650.0,9450.0
1000009692,2200,220,2,3.0,PAID,28459.2,4939.2
1000009693,11415,1198,1,,CANCELLED,84990.0,14490.0
1000009694,354,409,2,4.0,FULFILLED,44104.5,7654.5
1000009695,3227,839,1,,FULFILLED,13706.64,2222.64
1000009696,5521,80,1,,FULFILLED,18142.5,2992.5
1000009697,1806,1330,1,,FULFILLED,29940.0,5040.0
1000009698,1178,1104,1,,FULFILLED,14921.4,2381.4
1000009699,7008,749,1,,PAID,30782.16,5186.16
1000009700,10133,719,1,,FULFILLED,24722.4,4082.4
1000009701,9481,809,1,,FULFILLED,35711.7,6041.7
1000009702,10688,1284,1,,FULFILLED,18142.5,2992.5
1000009703,4807,1354,1,,FULFILLED,42282.0,7182.0
1000009704,5159,653,1,,FULFILLED,24722.4,4082.4
1000009705,11022,351,1,,FULFILLED,65514.0,11214.0
1000009706,10186,199,1,,CANCELLED,79908.0,13608.0
1000009707,2385,619,1,,PAID,39315.0,6615.0
1000009708,4845,1413,2,1.0,FULFILLED,27442.8,4762.8
1000009709,2378,467,2,4.0,FULFILLED,14229.6,2469.6
1000009710,4577,338,2,4.0,FULFILLED,28967.4,5027.4
1000009711,9898,415,2,1.0,FULFILLED,43451.1,7541.1
1000009712,2550,1337,2,2.0,FULFILLED,13068.0,2268.0
1000009713,1318,444,1,,FULFILLED,17787.0,3087.0
1000009714,11546,812,1,,FULFILLED,53724.0,9324.0
1000009715,8626,265,1,,FULFILLED,55686.3,9456.3
1000009716,9739,748,2,1.0,CANCELLED,26136.0,4536.0
1000009717,920,945,1,,FULFILLED,17535.0,2835.0
1000009718,1115,1347,2,2.0,FULFILLED,16008.3,2778.3
1000009719,1559,744,1,,PAID,40104.0,6804.0
1000009720,4076,1274,1,,PAID,43665.03,7422.03
1000009721,7472,758,1,,FULFILLED,19050.0,3150.0
1000009722,4046,851,1,,FULFILLED,15129.6,2469.6
1000009723,3974,1026,2,4.0,FULFILLED,26136.0,4536.0
1000009724,5687,1185,1,,FULFILLED,28488.0,4788.0
1000009725,6406,193,1,,FULFILLED,17235.0,2835.0
1000009726,4394,1322,1,,CANCELLED,36774.0,6174.0
1000009727,10469,1405,1,,FULFILLED,27336.0,4536.0
1000009728,47,757,1,,CREATED,35985.0,5985.0
1000009729,11843,1146,2,2.0,FULFILLED,70131.6,12171.6
1000009730,3348,404,2,2.0,PAID,28459.2,4939.2
1000009731,6266,888,1,,FULFILLED,35685.0,5985.0
1000009732,9808,841,2,4.0,FULFILLED,43560.0,7560.0
1000009733,8557,159,1,,FULFILLED,46012.35,7777.35
1000009734,2784,1376,2,1.0,FULFILLED,32016.6,5556.6
1000009735,9238,1105,2,1.0,FULFILLED,81384.6,14124.6
1000009736,1031,165,2,1.0,FULFILLED,12414.6,2154.6
1000009737,9790,1356,1,,FULFILLED,27036.0,4536.0
1000009738,4651,692,2,1.0,FULFILLED,12414.6,2154.6
1000009739,4379,661,1,,PAID,26136.0,4536.0
1000009740,4863,1170,2,2.0,FULFILLED,25613.28,4445.28
1000009741,2738,195,2,2.0,PAID,86031.0,14931.0
1000009742,11780,430,1,,PAID,84830.28,14462.28
1000009743,7411,1087,2,4.0,FULFILLED,34303.5,5953.5
1000009744,8473,759,2,2.0,FULFILLED,14483.7,2513.7
1000009745,359,1419,1,,FULFILLED,55650.0,9450.0
1000009746,209,423,1,,FULFILLED,15420.0,2520.0
1000009747,3740,1181,1,,FULFILLED,44460.0,7560.0
1000009748,3072,1457,1,,PAID,13968.0,2268.0
1000009749,3939,647,2,1.0,FULFILLED,28967.4,5027.4
1000009750,9528,1451,1,,FULFILLED,18442.5,2992.5
1000009751,5929,809,2,1.0,PAID,30564.6,5304.6
1000009752,3256,978,2,1.0,CANCELLED,29882.16,5186.16
1000009753,8949,1199,1,,PAID,35503.5,5953.5
1000009754,2199,1053,1,,PAID,15729.6,2469.6
1000009755,994,1348,2,3.0,FULFILLED,57172.5,9922.5
1000009756,8323,717,2,3.0,FULFILLED,17242.5,2992.5
1000009757,16,88,1,,FULFILLED,40404.0,6804.0
1000009758,5715,938,2,4.0,FULFILLED,69420.12,12048.12
1000009759,4676,1148,2,4.0,FULFILLED,45738.0,7938.0
1000009760,6135,63,2,2.0,FULFILLED,55539.0,9639.0
1000009761,9866,835,1,,FULFILLED,57256.8,9676.8
1000009762,6057,921,1,,FULFILLED,76875.9,13185.9
1000009763,1189,658,1,,PAID,31392.0,5292.0
1000009764,2444,901,2,3.0,FULFILLED,70276.8,12196.8
1000009765,8635,1193,1,,FULFILLED,39433.5,6583.5
1000009766,7299,324,2,4.0,FULFILLED,61238.1,10628.1
1000009767,4549,17,1,,FULFILLED,15429.6,2469.6
1000009768,6239,239,1,,FULFILLED,50205.0,8505.0
1000009769,2157,490,1,,PAID,34122.0,5922.0
1000009770,5598,1265,1,,FULFILLED,27336.0,4536.0
1000009771,7837,509,2,3.0,FULFILLED,28967.4,5027.4
1000009772,6405,1037,1,,FULFILLED,17242.5,2992.5
1000009773,1677,547,1,,FULFILLED,31510.5,5260.5
1000009774,4320,634,2,1.0,FULFILLED,12806.64,2222.64
1000009775,6972,1422,1,,FULFILLED,42282.0,7182.0
