response_id,channel_sk,customer_id,score,response_date
13000001722,2,665,0,2024-02-07 14:54:07
13000001723,1,42,9,2025-03-18 17:29:05
13000001724,1,24,8,2024-11-18 18:48:13
13000001725,1,1004,7,2024-11-26 04:45:24
13000001726,2,1220,9,2024-01-25 01:11:59
13000001727,1,794,7,2025-04-19 15:59:20
13000001728,2,184,9,2024-02-19 21:45:49
13000001729,2,78,7,2024-06-27 16:13:15
13000001730,1,246,8,2025-02-18 09:00:50
13000001731,1,519,5,2024-03-24 04:18:13
13000001732,1,569,7,2025-06-09 23:47:40
13000001733,2,721,8,2024-10-20 17:58:06
13000001734,2,234,10,2024-05-15 15:04:24
13000001735,2,355,9,2024-09-04 09:13:22
13000001736,1,1477,4,2025-09-08 22:47:04
13000001737,1,292,2,2025-05-26 19:07:54
13000001738,2,829,5,2025-08-07 21:49:49
13000001739,1,637,3,2024-04-09 17:23:11
13000001740,1,481,7,2024-03-22 05:30:42
13000001741,2,117,10,2025-03-21 05:44:15
13000001742,1,427,0,2025-06-03 05:59:44
13000001743,1,971,7,2025-01-30 13:20:21
13000001744,1,891,7,2024-11-24 18:42:45
13000001745,2,1400,8,2025-03-12 06:56:26
13000001746,1,1360,2,2024-08-14 18:21:08
13000001747,1,1227,6,2024-06-10 09:02:01
13000001748,1,581,2,2024-09-25 15:08:45
13000001749,2,884,8,2024-04-24 17:06:04
13000001750,2,609,8,2025-09-06 21:13:57
13000001751,2,500,6,2025-04-09 00:06:42
13000001752,2,325,10,2024-10-10 19:28:41
13000001753,1,848,10,2024-03-13 21:17:57
13000001754,1,1116,8,2024-10-09 13:39:01
13000001755,2,1251,8,2025-09-16 23:35:21
13000001756,2,1439,2,2024-11-19 03:08:44
13000001757,2,900,7,2024-09-11 04:49:48
13000001758,1,434,10,2024-09-03 13:31:35
13000001759,2,134,10,2025-07-30 15:52:52
13000001760,2,131,9,2025-10-07 23:49:11
13000001761,2,547,6,2025-03-04 01:42:24
13000001762,1,946,3,2024-08-31 01:07:20
13000001763,1,1267,10,2025-01-10 14:20:12
13000001764,2,331,10,2024-04-08 00:18:52
13000001765,1,44,3,2025-07-23 20:23:00
13000001766,2,1194,9,2024-04-02 02:38:34
13000001767,1,734,6,2025-06-09 17:06:15
13000001768,2,543,9,2024-08-29 01:41:22
13000001769,1,140,8,2025-03-24 22:57:16
13000001770,2,474,6,2024-10-01 06:12:43
13000001771,1,1038,9,2024-01-19 19:18:46
13000001772,2,925,3,2024-06-14 15:19:44
13000001773,2,301,1,2024-04-02 21:27:37
13000001774,2,750,10,2024-12-14 16:20:47
13000001775,1,828,10,2024-07-05 20:12:32
13000001776,1,1174,6,2024-10-09 12:23:00
13000001777,2,882,10,2024-05-29 02:19:57
13000001778,1,1440,7,2024-12-17 07:46:29
13000001779,1,422,6,2024-09-09 08:54:10
13000001780,1,505,10,2024-05-18 13:07:20
13000001781,2,105,4,2024-04-07 22:37:37
13000001782,1,524,4,2024-05-07 04:20:14
13000001783,2,220,0,2024-11-20 07:04:40
13000001784,1,737,9,2025-01-24 08:12:03
13000001785,1,68,8,2024-04-28 21:41:14
13000001786,1,975,4,2024-11-23 06:04:43
13000001787,2,12,5,2025-01-08 07:45:35
13000001788,2,1284,9,2024-05-07 03:22:06
13000001789,1,326,9,2024-07-07 04:30:55
13000001790,2,1098,9,2025-02-17 00:25:16
13000001791,2,727,8,2024-08-14 15:43:42
13000001792,2,521,3,2024-04-14 16:46:25
13000001793,2,5,6,2024-09-23 20:28:35
13000001794,1,1079,9,2024-11-01 14:36:20
13000001795,1,971,1,2025-07-02 00:55:05
13000001796,2,841,8,2025-06-11 21:49:19
13000001797,2,1327,6,2024-06-13 01:35:40
13000001798,1,435,8,2025-03-01 13:46:26
13000001799,2,376,8,2024-04-16 08:30:07
13000001800,1,88,6,2024-03-28 05:40:23
13000001801,2,299,6,2025-04-25 11:15:09
13000001802,2,687,10,2024-06-06 21:18:09
13000001803,2,476,4,2025-09-08 02:52:31
13000001804,1,1013,3,2024-08-06 00:19:15
13000001805,1,578,8,2025-08-02 13:37:07
13000001806,1,32,8,2025-04-08 02:29:31
13000001807,2,213,3,2024-11-15 20:40:50
13000001808,2,766,6,2025-03-31 05:07:14
13000001809,1,509,8,2025-09-20 12:46:39
13000001810,2,725,2,2024-09-06 13:08:44
13000001811,2,3,10,2024-12-20 15:05:20
13000001812,2,1003,8,2024-11-23 14:17:26
13000001813,1,825,3,2024-09-24 12:26:03
13000001814,1,458,6,2025-08-25 02:45:02
13000001815,1,1342,8,2025-08-21 01:41:29
13000001816,2,1391,4,2024-07-29 16:32:16
13000001817,2,1246,8,2025-05-27 15:28:50
13000001818,1,719,3,2025-07-02 13:04:27
13000001819,1,209,8,2025-01-21 22:20:33
13000001820,2,71,8,2025-04-01 23:15:08
13000001821,2,156,9,2024-09-14 03:42:34
13000001822,1,1148,9,2024-03-24 09:27:20
13000001823,2,1184,7,2024-01-22 06:02:21
13000001824,1,1116,7,2024-02-14 09:04:02
13000001825,2,623,6,2025-04-10 22:24:05
13000001826,1,1330,9,2025-01-31 04:00:38
13000001827,1,370,4,2024-02-08 18:14:34
13000001828,1,566,7,2024-03-24 21:15:07
13000001829,2,93,10,2024-03-23 04:00:03
13000001830,1,814,1,2025-01-20 21:43:22
13000001831,1,247,9,2025-10-07 18:29:43
13000001832,2,1286,1,2025-05-27 04:50:25
13000001833,2,1290,9,2024-07-26 18:14:39
13000001834,2,1222,8,2024-09-22 11:38:46
13000001835,2,736,10,2024-10-01 16:43:39
13000001836,1,1135,8,2025-04-09 22:03:06
13000001837,2,3,10,2025-02-25 06:27:30
13000001838,1,997,9,2024-10-28 14:26:53
13000001839,1,957,6,2024-05-11 06:44:06
13000001840,2,1455,1,2025-04-06 22:04:28
13000001841,1,918,9,2025-01-26 09:15:13
13000001842,1,69,10,2024-05-16 02:16:40
13000001843,1,663,6,2025-06-10 21:45:59
13000001844,1,209,3,2025-03-02 22:59:27
13000001845,2,71,9,2025-08-03 13:57:01
13000001846,1,758,3,2024-04-28 12:11:13
13000001847,2,549,2,2024-11-11 09:47:59
13000001848,1,1099,5,2025-05-25 01:59:39
13000001849,2,26,9,2024-02-22 03:35:22
13000001850,2,1176,9,2024-04-17 02:03:14
13000001851,1,436,7,2024-09-21 20:57:13
13000001852,1,562,7,2024-03-04 20:32:13
13000001853,2,487,8,2024-08-26 14:12:54
13000001854,1,1253,8,2024-10-13 12:07:41
13000001855,1,1466,9,2025-07-30 00:28:50
13000001856,2,348,2,2025-06-30 10:36:25
13000001857,1,472,8,2025-04-20 05:45:46
13000001858,1,900,10,2025-04-26 04:29:22
13000001859,1,296,8,2025-03-27 09:44:37
13000001860,2,514,8,2025-03-23 20:40:44
13000001861,2,672,8,2025-05-16 03:54:17
13000001862,2,564,8,2024-05-04 13:38:45
13000001863,2,541,5,2024-03-21 10:08:26
13000001864,1,194,5,2025-02-14 20:22:39
13000001865,1,169,8,2024-11-17 00:20:48
13000001866,2,793,6,2025-09-09 03:29:18
13000001867,2,189,8,2025-06-23 08:06:46
13000001868,2,1371,8,2024-12-15 17:18:49
13000001869,2,863,5,2025-05-21 18:35:55
13000001870,1,250,8,2024-10-06 20:47:52
13000001871,2,296,8,2024-07-02 17:30:09
13000001872,2,548,9,2024-01-24 00:17:19
13000001873,1,1224,9,2024-07-01 23:31:49
13000001874,1,1051,6,2024-10-08 08:32:50
13000001875,2,706,9,2025-01-19 20:43:15
13000001876,1,205,8,2024-03-28 01:28:13
13000001877,1,384,10,2024-08-03 00:49:30
13000001878,2,426,10,2024-03-17 13:44:42
13000001879,2,144,5,2024-11-13 11:17:27
13000001880,1,324,9,2024-05-13 17:43:45
13000001881,1,417,9,2024-11-04 12:52:09
13000001882,1,15,9,2024-09-27 12:54:29
13000001883,1,577,2,2024-11-06 01:20:08
13000001884,2,172,6,2024-05-31 01:47:35
13000001885,2,1414,10,2025-04-09 16:36:07
13000001886,1,570,1,2025-03-09 11:52:08
13000001887,1,327,7,2025-06-12 08:29:06
13000001888,1,1287,7,2024-05-18 02:43:44
13000001889,1,446,3,2025-10-07 01:11:40
13000001890,1,1270,9,2024-03-25 23:15:21
13000001891,1,1294,4,2025-06-05 23:40:16
13000001892,2,233,10,2025-01-25 22:04:00
13000001893,1,793,6,2025-06-05 01:16:31
13000001894,1,949,2,2024-02-18 06:29:39
13000001895,2,1469,7,2025-03-04 09:03:52
13000001896,2,176,1,2025-07-02 00:48:12
13000001897,2,1393,0,2025-08-02 15:40:57
13000001898,2,831,5,2025-03-18 00:33:48
13000001899,1,245,7,2024-10-14 04:34:47
13000001900,2,293,7,2025-01-03 01:33:24
13000001901,1,779,3,2025-07-15 14:35:26
13000001902,1,30,8,2025-08-14 02:28:39
13000001903,1,253,8,2024-09-11 02:32:24
13000001904,1,1065,9,2024-05-10 04:48:14
13000001905,1,124,9,2025-08-31 01:02:22
13000001906,1,1026,9,2024-05-21 00:16:54
13000001907,1,1238,5,2025-07-29 06:41:02
13000001908,2,59,10,2025-05-01 11:25:33
13000001909,2,204,10,2024-12-26 08:44:36
13000001910,1,775,8,2024-03-28 21:01:07
13000001911,1,584,0,2024-09-21 06:18:15
13000001912,2,1202,9,2024-10-04 15:23:46
13000001913,1,1333,6,2024-07-27 00:12:12
13000001914,2,6,6,2024-05-20 12:23:24
13000001915,1,1315,10,2024-04-19 09:45:47
13000001916,1,733,10,2025-05-27 06:27:07
13000001917,1,1002,7,2025-01-31 16:47:08
13000001918,2,498,6,2025-09-06 21:00:36
13000001919,1,979,8,2025-04-06 01:43:59
13000001920,1,880,5,2024-07-03 14:07:07
13000001921,2,459,10,2025-01-09 14:36:24
13000001922,2,956,6,2025-01-08 02:22:27
13000001923,1,685,10,2024-07-04 09:16:27
13000001924,2,489,10,2024-07-22 02:38:41
13000001925,1,798,10,2025-07-05 03:24:34
13000001926,2,757,8,2025-06-10 23:18:14
13000001927,1,930,4,2024-02-21 19:36:19
13000001928,1,725,7,2024-11-02 00:31:01
13000001929,1,173,2,2025-08-31 02:29:41
13000001930,1,1265,10,2024-07-17 01:57:15
13000001931,1,724,8,2024-06-21 17:05:43
13000001932,2,302,10,2025-04-20 10:13:12
13000001933,2,817,7,2025-05-15 23:32:13
13000001934,1,425,5,2025-05-26 13:03:38
13000001935,1,1039,10,2024-02-21 12:32:26
13000001936,1,1278,1,2025-05-21 16:03:09
13000001937,1,1151,6,2025-02-16 02:18:08
13000001938,1,181,9,2024-11-15 19:34:14
13000001939,1,690,10,2024-11-04 16:14:18
13000001940,2,1120,6,2024-01-19 15:43:25
13000001941,2,423,6,2025-01-17 07:31:43
13000001942,2,1109,10,2024-10-06 10:04:27
13000001943,2,224,8,2024-04-15 16:23:28
13000001944,2,1457,10,2024-03-29 00:27:42
13000001945,2,22,4,2024-04-05 11:55:24
13000001946,2,743,9,2025-01-29 23:52:02
13000001947,1,1123,10,2024-11-03 11:39:35
13000001948,1,1065,9,2025-09-17 23:28:27
13000001949,1,1278,6,2024-03-13 02:02:31
13000001950,2,779,0,2024-06-20 02:24:10
13000001951,1,498,9,2025-04-24 10:51:36
13000001952,2,171,5,2025-07-16 17:11:40
13000001953,1,1483,10,2024-06-08 07:27:58
13000001954,1,1355,6,2024-05-04 08:50:11
13000001955,1,1018,8,2025-08-14 20:03:24
13000001956,2,1449,7,2024-06-23 16:41:26
13000001957,2,818,6,2025-05-02 11:45:52
13000001958,1,701,9,2024-04-10 19:32:35
13000001959,2,584,9,2024-06-23 23:58:28
13000001960,1,1193,2,2025-05-02 11:47:43
13000001961,1,266,10,2025-03-23 09:55:05
13000001962,1,19,7,2024-12-19 01:31:58
13000001963,2,1437,8,2025-09-01 06:54:46
13000001964,2,814,9,2024-01-23 07:59:28
13000001965,1,657,7,2024-06-14 22:05:17
13000001966,2,1215,9,2024-02-09 11:34:34
13000001967,2,1281,2,2024-08-06 13:17:06
13000001968,1,590,1,2025-06-30 04:48:39
13000001969,2,884,7,2025-09-02 04:31:18
13000001970,1,403,7,2025-03-05 21:25:04
13000001971,2,894,10,2025-03-10 18:04:23
13000001972,2,615,7,2024-05-17 16:55:11
13000001973,1,1133,3,2024-12-10 11:34:38
13000001974,2,1358,3,2025-09-18 17:47:19
13000001975,2,934,2,2024-12-19 17:20:25
13000001976,2,252,7,2025-06-11 06:12:26
13000001977,1,1320,8,2025-07-23 19:27:04
13000001978,1,680,8,2024-12-05 00:45:11
13000001979,2,41,0,2024-04-15 17:08:31
13000001980,1,28,0,2024-08-28 08:15:48
13000001981,1,1186,3,2024-09-14 23:54:52
13000001982,2,378,8,2025-05-16 00:51:09
13000001983,2,1342,9,2025-01-03 05:38:52
13000001984,1,1311,10,2025-09-15 06:38:55
13000001985,1,805,9,2024-05-04 10:57:27
13000001986,1,801,9,2025-09-28 12:02:52
13000001987,2,422,10,2024-08-13 12:23:18
13000001988,1,875,0,2024-04-08 09:03:02
13000001989,2,1387,8,2025-08-25 07:36:02
13000001990,1,353,8,2024-10-02 20:08:32
13000001991,2,1014,7,2025-07-24 14:57:14
13000001992,1,781,4,2024-02-12 20:12:02
13000001993,1,1134,9,2025-01-30 07:35:25
13000001994,1,1467,5,2024-11-28 04:08:59
13000001995,1,928,8,2025-02-02 06:13:31
13000001996,1,1455,8,2024-10-10 09:35:46
13000001997,2,895,8,2025-02-03 22:58:37
13000001998,2,1200,8,2024-12-09 04:04:37
13000001999,1,150,0,2025-04-12 00:13:46
13000002000,2,1053,5,2025-02-06 11:59:50
13000002001,1,1475,4,2024-08-18 03:43:41
13000002002,1,761,8,2025-04-17 09:42:37
13000002003,1,1224,10,2024-12-18 09:35:08
13000002004,1,1446,8,2024-11-02 02:24:43
13000002005,1,1168,7,2024-10-16 22:33:42
13000002006,1,926,9,2025-01-06 05:00:09
13000002007,1,1474,3,2024-08-17 17:27:18
13000002008,1,24,5,2024-06-13 10:50:25
13000002009,2,431,8,2024-10-27 04:54:52
13000002010,1,662,9,2024-10-11 12:01:24
13000002011,2,1374,6,2024-04-08 10:44:04
13000002012,1,552,8,2024-08-09 09:27:43
13000002013,2,1302,8,2025-07-10 16:02:43
13000002014,1,555,7,2025-06-24 20:39:55
13000002015,2,1289,7,2024-11-07 10:59:35
13000002016,2,851,8,2025-08-15 22:15:00
13000002017,1,1418,9,2025-09-25 19:31:02
13000002018,1,935,10,2025-05-19 10:49:23
13000002019,2,834,7,2025-03-20 17:41:58
13000002020,1,663,9,2025-01-24 06:20:00
13000002021,2,245,7,2025-01-14 17:19:48
13000002022,2,391,4,2024-11-22 03:10:35
13000002023,2,1111,10,2024-08-22 02:38:26
13000002024,1,1384,9,2025-04-03 07:15:14
13000002025,2,727,8,2024-01-30 17:31:47
13000002026,1,735,9,2025-06-02 05:34:40
13000002027,1,1233,10,2024-09-28 16:51:34
13000002028,1,238,7,2025-07-26 15:51:05
13000002029,2,308,8,2024-01-10 00:19:18
13000002030,2,1145,10,2024-11-02 07:35:34
13000002031,1,1359,8,2024-03-06 03:57:02
13000002032,1,1440,9,2025-04-25 05:15:37
13000002033,1,1347,8,2024-08-18 19:01:41
13000002034,2,1048,7,2025-06-13 04:34:34
13000002035,1,475,9,2025-07-16 05:29:54
13000002036,2,208,6,2025-01-07 14:27:35
13000002037,1,1477,4,2025-09-29 05:03:14
13000002038,1,1029,9,2025-05-12 13:02:01
13000002039,2,33,7,2024-10-20 13:30:49
13000002040,1,902,3,2025-09-23 09:52:33
13000002041,1,1032,9,2024-11-29 11:54:56
13000002042,1,915,6,2025-01-27 18:58:32
13000002043,1,987,7,2025-09-25 07:03:46
13000002044,1,675,9,2024-03-22 18:05:37
13000002045,2,335,8,2025-06-20 14:30:55
13000002046,1,332,8,2024-05-27 21:13:40
13000002047,2,1465,5,2025-04-26 16:39:52
13000002048,1,814,9,2024-12-25 05:29:57
13000002049,1,586,10,2024-10-15 10:58:39
13000002050,1,1012,8,2024-10-03 19:24:39
13000002051,2,1383,9,2024-04-17 08:38:56
13000002052,1,951,8,2024-04-17 19:07:07
13000002053,1,448,5,2025-02-21 07:58:22
13000002054,1,123,9,2024-11-01 14:39:41
13000002055,1,1044,6,2024-03-19 15:52:16
13000002056,2,264,2,2025-01-09 15:23:38
13000002057,1,205,7,2024-10-30 00:07:19
13000002058,1,1297,10,2024-08-03 06:20:05
13000002059,1,125,8,2024-01-25 09:34:52
13000002060,1,352,10,2024-12-09 07:50:24
13000002061,2,1360,2,2025-08-29 18:57:51
13000002062,1,455,9,2024-11-13 05:18:21
13000002063,2,1430,7,2024-08-15 02:19:18
13000002064,2,289,10,2024-03-31 05:03:01
13000002065,1,221,8,2025-05-11 17:51:13
13000002066,1,465,7,2025-05-04 07:54:34
13000002067,2,601,9,2024-04-21 20:34:34
13000002068,1,757,7,2025-04-03 10:25:28
13000002069,1,1448,9,2024-03-26 06:11:18
13000002070,1,447,9,2024-08-17 04:31:59
13000002071,1,281,9,2024-05-11 10:12:55
13000002072,2,179,7,2024-10-19 10:32:46
13000002073,1,152,0,2025-09-20 01:12:35
13000002074,2,1272,6,2025-04-05 07:19:30
13000002075,1,299,7,2025-05-08 19:31:15
13000002076,1,707,9,2024-11-12 21:51:46
13000002077,1,685,4,2024-04-07 03:35:20
13000002078,2,45,8,2024-06-23 21:31:51
13000002079,2,279,7,2024-07-17 08:16:06
13000002080,2,1128,6,2024-11-01 04:16:11
13000002081,1,596,2,2024-08-14 13:53:55
13000002082,2,1256,10,2024-06-03 11:15:13
13000002083,1,88,10,2024-11-15 16:19:19
13000002084,2,1147,10,2024-08-17 02:13:59
13000002085,2,715,8,2025-04-18 07:12:23
13000002086,1,658,10,2025-07-28 02:23:51
13000002087,1,902,10,2024-12-16 22:01:13
13000002088,1,274,6,2024-07-17 22:21:20
13000002089,2,775,10,2025-04-25 01:30:53
13000002090,1,373,10,2024-10-19 06:00:36
13000002091,1,939,10,2025-09-01 02:15:10
13000002092,2,652,9,2024-11-09 05:37:22
13000002093,1,1224,8,2025-05-22 19:18:48
13000002094,1,714,7,2025-03-27 09:05:03
13000002095,2,946,10,2025-08-30 06:23:02
13000002096,1,1110,8,2024-05-14 04:44:51
13000002097,1,749,7,2024-05-14 11:04:02
13000002098,2,1402,2,2024-10-16 07:53:35
13000002099,1,284,9,2024-06-10 04:41:33
13000002100,1,679,8,2024-10-22 14:42:11
13000002101,2,648,8,2024-05-06 16:50:08
13000002102,2,1297,8,2024-12-30 02:25:42
13000002103,1,731,8,2024-07-27 23:54:57
13000002104,2,292,9,2025-10-04 06:04:26
13000002105,1,1252,5,2025-04-24 04:58:50
13000002106,1,1340,8,2024-02-13 19:49:58
13000002107,2,1129,7,2025-08-31 23:58:46
13000002108,1,446,10,2025-02-22 00:09:23
13000002109,1,1111,6,2024-09-21 12:10:21
13000002110,1,692,8,2024-12-15 19:01:16
13000002111,1,1456,8,2025-10-10 05:53:32
13000002112,1,1430,8,2025-06-03 01:16:16
13000002113,2,1347,9,2024-12-08 08:33:23
13000002114,1,333,10,2025-02-23 18:21:00
13000002115,1,1454,6,2024-02-01 10:21:57
13000002116,1,505,7,2024-09-19 12:45:46
13000002117,2,926,8,2025-05-31 09:37:00
13000002118,1,1067,8,2025-06-13 10:14:39
13000002119,1,590,6,2024-04-19 23:11:09
13000002120,2,4,0,2024-06-12 12:49:55
13000002121,2,250,6,2025-09-21 20:43:11
13000002122,1,724,9,2024-02-16 16:34:12
13000002123,2,965,7,2025-03-17 18:37:02
13000002124,1,110,10,2025-03-25 17:09:32
13000002125,1,294,8,2025-06-14 11:47:55
13000002126,2,1378,8,2024-11-03 13:31:05
13000002127,1,757,8,2024-12-02 01:07:44
13000002128,2,979,8,2024-02-03 16:56:43
13000002129,1,1034,8,2024-08-02 14:02:37
13000002130,1,1453,2,2024-11-08 01:16:48
13000002131,2,165,5,2024-07-13 10:03:48
13000002132,2,1296,3,2024-05-15 07:16:41
13000002133,2,27,8,2025-10-04 19:19:20
13000002134,2,540,5,2024-04-06 07:03:33
13000002135,1,615,6,2024-11-22 20:52:07
13000002136,2,758,4,2024-06-08 12:41:56
13000002137,1,554,1,2024-06-30 08:37:10
13000002138,1,537,4,2025-08-16 23:39:31
13000002139,1,1170,9,2024-09-29 16:45:10
13000002140,1,1130,7,2025-08-28 10:49:38
13000002141,2,711,10,2025-03-04 22:01:41
13000002142,2,889,2,2025-01-25 20:27:47
13000002143,1,618,6,2024-11-29 17:16:48
13000002144,1,1236,9,2025-04-29 12:48:37
13000002145,1,552,9,2025-06-04 03:45:20
13000002146,1,180,9,2024-08-07 12:42:23
13000002147,1,619,6,2025-08-03 21:42:14
13000002148,2,627,9,2024-06-28 18:32:41
13000002149,1,711,7,2024-02-16 07:34:09
13000002150,1,457,8,2024-08-21 04:53:18
13000002151,1,679,10,2025-06-16 21:04:15
13000002152,1,1485,8,2024-09-10 16:02:53
13000002153,1,642,4,2025-09-15 08:18:11
13000002154,1,809,4,2024-11-28 21:14:13
13000002155,2,809,2,2024-12-22 22:45:57
13000002156,1,1326,8,2025-08-26 04:46:34
13000002157,1,1322,5,2025-10-02 02:09:13
13000002158,2,39,9,2024-02-23 00:17:53
13000002159,1,393,8,2025-03-23 10:37:22
13000002160,1,616,2,2024-05-05 04:53:05
13000002161,2,1149,9,2024-03-02 21:37:29
13000002162,2,193,10,2025-06-08 21:15:13
13000002163,2,634,3,2024-11-25 01:24:31
13000002164,2,34,3,2024-06-16 00:00:12
13000002165,1,468,10,2025-02-22 23:45:24
13000002166,1,441,10,2025-09-23 01:15:36
13000002167,2,77,7,2025-02-20 23:50:55
13000002168,1,580,10,2025-01-26 02:37:02
13000002169,1,512,9,2025-03-07 12:06:22
13000002170,2,773,7,2025-04-06 07:16:06
13000002171,1,215,7,2024-04-18 17:10:50
13000002172,2,1150,5,2024-05-28 20:29:50
13000002173,2,781,7,2025-09-07 08:30:11
13000002174,2,6,7,2025-02-28 13:59:11
13000002175,1,956,6,2025-05-06 03:15:52
13000002176,1,665,8,2024-10-21 10:18:15
13000002177,1,680,7,2025-05-21 14:16:46
13000002178,2,1311,1,2024-09-09 09:10:18
13000002179,1,644,8,2025-06-07 20:26:13
13000002180,1,1149,8,2024-07-15 11:33:13
13000002181,2,945,4,2025-05-11 02:49:15
13000002182,1,506,10,2024-12-17 18:06:05
13000002183,1,1374,7,2024-02-07 23:48:56
13000002184,1,216,10,2024-04-25 17:51:05
13000002185,1,520,8,2024-01-22 19:45:06
13000002186,2,328,10,2024-07-28 07:02:20
13000002187,1,1110,7,2025-03-27 01:03:26
13000002188,1,704,3,2024-03-25 07:50:41
13000002189,1,326,10,2025-01-06 07:09:02
13000002190,2,971,10,2025-03-17 03:46:18
13000002191,1,991,8,2025-04-23 17:23:20
13000002192,1,975,7,2025-01-05 20:12:25
13000002193,1,677,6,2025-03-23 03:00:58
13000002194,2,527,8,2025-02-27 14:57:19
13000002195,1,1054,10,2025-04-27 09:59:56
13000002196,1,1336,10,2024-04-13 20:44:53
13000002197,1,889,7,2025-09-20 20:19:26
13000002198,1,256,7,2025-02-15 21:06:20
13000002199,1,242,8,2024-09-08 10:18:46
13000002200,1,244,10,2024-06-24 02:15:04
13000002201,1,706,10,2024-03-21 16:23:52
13000002202,1,1169,8,2024-07-06 14:59:35
13000002203,2,618,6,2025-01-22 14:04:21
13000002204,1,1404,9,2024-08-14 14:09:09
13000002205,2,1462,1,2025-01-09 07:07:24
13000002206,1,525,10,2024-10-09 05:56:39
13000002207,1,574,4,2024-01-14 04:46:08
13000002208,1,681,0,2025-04-22 01:16:49
13000002209,1,748,3,2024-04-26 15:20:56
13000002210,1,1266,5,2024-04-22 14:16:32
13000002211,1,293,9,2025-09-08 08:06:56
13000002212,2,555,5,2025-10-02 15:07:04
13000002213,1,560,10,2024-01-23 06:38:03
13000002214,2,1021,10,2024-11-14 07:08:42
13000002215,1,201,9,2025-02-03 08:33:41
13000002216,1,1458,3,2025-07-18 12:12:34
13000002217,1,528,1,2025-02-08 01:58:36
13000002218,1,919,9,2024-06-23 02:26:02
13000002219,1,445,2,2025-09-07 17:23:34
13000002220,2,1368,8,2025-02-11 21:19:04
13000002221,1,529,8,2024-06-12 04:31:52
13000002222,2,1186,10,2024-09-04 02:27:34
13000002223,2,164,7,2024-10-13 15:29:52
13000002224,1,204,5,2025-04-05 03:35:20
13000002225,2,164,8,2025-06-24 09:24:59
13000002226,2,253,10,2024-02-26 10:41:15
13000002227,2,1155,9,2025-07-02 06:58:45
13000002228,1,193,5,2025-07-21 22:35:19
13000002229,1,778,8,2025-08-08 21:35:48
13000002230,1,593,10,2024-08-09 04:13:02
13000002231,2,772,4,2024-08-05 01:04:12
13000002232,2,32,7,2024-11-06 18:24:25
13000002233,1,961,7,2024-03-05 00:13:57
13000002234,1,1062,9,2024-08-29 21:02:13
13000002235,1,700,7,2024-06-25 09:38:45
13000002236,2,376,3,2025-01-25 11:47:48
13000002237,1,866,8,2024-03-16 18:25:34
13000002238,2,136,5,2024-07-17 07:36:08
13000002239,2,888,9,2024-05-06 17:47:20
13000002240,1,1255,9,2024-01-28 11:52:45
13000002241,1,601,9,2024-04-28 04:39:40
13000002242,1,204,7,2025-04-11 19:15:13
13000002243,2,859,8,2024-06-24 20:32:19
13000002244,1,1029,5,2024-06-24 05:58:42
13000002245,2,447,8,2024-03-21 23:39:40
13000002246,1,239,7,2025-05-07 11:26:44
13000002247,1,101,4,2024-07-19 01:51:10
13000002248,2,1263,9,2024-11-23 15:53:58
13000002249,2,881,6,2024-03-24 06:27:43
13000002250,2,360,7,2024-12-29 16:59:47
13000002251,2,1373,3,2024-09-09 18:09:51
13000002252,1,843,9,2024-08-25 02:28:16
13000002253,1,307,9,2024-11-13 16:23:08
13000002254,1,1162,5,2025-08-03 06:35:10
13000002255,2,708,8,2025-05-05 15:42:15
13000002256,1,1034,4,2025-01-13 15:05:49
13000002257,1,1492,4,2025-04-15 23:50:59
13000002258,1,1388,10,2025-03-14 05:57:30
13000002259,1,262,9,2024-07-08 22:08:42
13000002260,1,1188,10,2025-06-26 04:28:24
13000002261,1,678,9,2024-03-11 03:51:14
13000002262,2,546,8,2025-06-24 12:34:23
13000002263,1,1206,8,2025-03-03 02:57:40
13000002264,2,27,10,2025-04-25 08:56:03
13000002265,2,184,7,2025-08-08 02:49:24
13000002266,1,536,8,2024-12-09 10:44:18
13000002267,1,1350,10,2024-02-03 02:25:07
13000002268,1,542,9,2024-10-20 21:26:23
13000002269,1,1151,10,2025-05-29 22:21:39
13000002270,2,1471,7,2025-08-21 09:09:16
13000002271,2,672,6,2024-05-20 12:11:03
13000002272,2,1259,10,2025-02-12 22:22:53
13000002273,1,1396,8,2025-09-22 06:32:04
13000002274,1,284,8,2024-05-27 20:39:01
13000002275,1,183,7,2024-09-23 19:58:25
13000002276,1,1353,4,2024-03-15 19:42:42
13000002277,2,978,10,2025-08-27 02:44:31
13000002278,1,1244,2,2024-10-03 03:22:25
13000002279,1,1430,9,2024-07-29 23:42:13
13000002280,2,1218,8,2024-05-15 12:19:19
13000002281,1,574,9,2025-09-15 07:12:06
13000002282,2,1287,7,2024-05-06 04:06:06
13000002283,1,230,9,2024-03-28 14:32:21
13000002284,2,314,6,2025-07-04 01:59:16
13000002285,2,203,8,2024-04-23 13:40:37
13000002286,1,980,7,2024-01-21 00:42:55
13000002287,1,37,8,2025-04-22 03:36:12
13000002288,1,1444,10,2025-05-19 20:50:35
13000002289,1,656,7,2024-08-08 19:25:20
13000002290,1,731,3,2024-12-21 23:43:00
13000002291,2,1265,8,2024-09-11 08:04:54
13000002292,1,896,5,2025-05-29 02:15:34
13000002293,1,372,9,2025-07-07 17:25:55
13000002294,1,1175,7,2025-01-11 21:56:10
13000002295,2,302,10,2024-04-06 23:01:11
13000002296,2,436,9,2025-03-20 05:04:58
